SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED4YR,GRADS4YR,COHORT4YR,GRADRATE4YR,SUPPRESSED5YR,GRADS5YR,COHORT5YR,GRADRATE5YR
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,LUP,N,23,24,95.8,N,33,34,97.1
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,MIG,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,SXF,N,24,26,92.3,N,31,31,100.0
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,SXM,N,26,26,100.0,N,29,30,96.7
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,TST,N,50,52,96.2,N,60,61,98.4
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,ETP,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,ETH,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,ETB,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,ETA,,,0,,Y,,2,
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,ELM,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,CSG,Y,,5,,Y,,7,
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,ACO,N,46,47,97.9,N,54,54,100.0
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,ACD,Y,,5,,Y,,7,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ETO,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ACD,Y,,5,,Y,,7,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ETW,N,50,52,96.2,N,58,59,98.3
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,HOM,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,LEN,N,50,52,96.2,N,60,61,98.4
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,LEP,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,LUN,N,27,28,96.4,N,27,27,100.0
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,LUP,N,23,24,95.8,N,33,34,97.1
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,MIG,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,SXF,N,24,26,92.3,N,31,31,100.0
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,SXM,N,26,26,100.0,N,29,30,96.7
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,TST,N,50,52,96.2,N,60,61,98.4
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ETI,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ETH,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ETB,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ETA,,,0,,Y,,2,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ELM,,,0,,,,0,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,CSG,Y,,5,,Y,,7,
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ACO,N,46,47,97.9,N,54,54,100.0
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ETP,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,ETW,N,71,72,98.6,N,70,74,94.6
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,HOM,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,ETO,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,ETI,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,ETH,,,0,,Y,,1,
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,ETB,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,ETA,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,ELM,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,CSG,Y,,5,,N,9,11,81.8
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,ACO,N,66,67,98.5,N,63,65,96.9
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,ACD,Y,,5,,N,8,10,80.0
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,TST,N,71,72,98.6,N,71,75,94.7
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,SXM,N,27,27,100.0,N,27,30,90.0
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,SXF,N,44,45,97.8,N,44,45,97.8
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,MIG,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,LUP,N,57,57,100.0,N,52,54,96.3
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,LUN,N,14,15,93.3,N,19,21,90.5
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,LEP,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,LEN,N,71,72,98.6,N,71,75,94.7
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,ETP,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ETW,N,88,93,94.6,N,80,87,92.0
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ETP,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ETO,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ETI,,,0,,Y,,1,
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ETH,Y,,1,,Y,,1,
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ETB,,,0,,Y,,1,
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ETA,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ELM,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,CSG,N,11,12,91.7,N,13,16,81.3
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ACO,N,79,83,95.2,N,71,75,94.7
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ACD,N,10,11,90.9,N,12,15,80.0
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,TST,N,89,94,94.7,N,83,90,92.2
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,SXM,N,43,46,93.5,N,35,41,85.4
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,SXF,N,46,48,95.8,N,48,49,98.0
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,MIG,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,LUP,N,75,79,94.9,N,63,68,92.6
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,LUN,N,14,15,93.3,N,20,22,90.9
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,HOM,,,0,,,,0,
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,LEN,N,89,94,94.7,N,83,90,92.2
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,LEP,,,0,,,,0,
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,ACD,N,18,19,94.7,N,14,14,100.0
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,ACO,N,261,265,98.5,N,265,271,97.8
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,TST,N,279,284,98.2,N,279,285,97.9
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,SXM,N,117,120,97.5,N,141,143,98.6
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,SXF,N,162,164,98.8,N,138,142,97.2
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,MIG,Y,,3,,Y,,2,
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,LUP,N,93,96,96.9,N,96,101,95.0
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,LUN,N,186,188,98.9,N,183,184,99.5
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,LEP,Y,,3,,Y,,2,
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,LEN,N,276,281,98.2,N,278,283,98.2
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,HOM,,,0,,Y,,2,
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,ETW,N,223,227,98.2,N,224,228,98.2
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,ETP,,,0,,,,0,
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,ETO,N,11,11,100.0,Y,,9,
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,ETI,,,0,,,,0,
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,ETH,N,38,39,97.4,N,31,32,96.9
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,ETB,Y,,6,,Y,,8,
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,ETA,Y,,1,,Y,,8,
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,ELM,Y,,8,,Y,,6,
20182019,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,CSG,N,71,73,97.3,N,58,60,96.7
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,ACD,N,18,19,94.7,N,14,14,100.0
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,TST,N,279,284,98.2,N,279,285,97.9
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,SXF,N,162,164,98.8,N,138,142,97.2
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,MIG,Y,,3,,Y,,2,
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,LUP,N,93,96,96.9,N,96,101,95.0
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,LUN,N,186,188,98.9,N,183,184,99.5
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,LEP,Y,,3,,Y,,2,
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,LEN,N,276,281,98.2,N,278,283,98.2
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,HOM,,,0,,Y,,2,
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,ETW,N,223,227,98.2,N,224,228,98.2
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,ETP,,,0,,,,0,
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,ETO,N,11,11,100.0,Y,,9,
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,ETI,,,0,,,,0,
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,ETH,N,38,39,97.4,N,31,32,96.9
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,ETB,Y,,6,,Y,,8,
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,ETA,Y,,1,,Y,,8,
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,ELM,Y,,8,,Y,,6,
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,CSG,N,71,73,97.3,N,58,60,96.7
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,ACO,N,261,265,98.5,N,265,271,97.8
20182019,120,WOODFORD,601,Woodford County,,---District Total---,601,,,CKEC,901,SXM,N,117,120,97.5,N,141,143,98.6
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,ACD,N,536,692,77.5,N,546,643,84.9
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,TST,N,7135,7807,91.4,N,7213,7730,93.3
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,CSG,N,2113,2491,84.8,N,1982,2267,87.4
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,ELM,N,261,342,76.3,N,215,272,79.0
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,ETA,N,158,170,92.9,N,169,176,96.0
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,ETB,N,855,971,88.1,N,838,940,89.1
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,ETH,N,619,743,83.3,N,505,595,84.9
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,ETI,N,10,10,100.0,N,10,13,76.9
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,ETO,N,222,240,92.5,N,201,215,93.5
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,ETP,Y,,6,,Y,,4,
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,ETW,N,5268,5667,93.0,N,5486,5787,94.8
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,HOM,N,13,35,37.1,N,135,163,82.8
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,LEN,N,6941,7540,92.1,N,7087,7557,93.8
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,LEP,N,194,267,72.7,N,126,173,72.8
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,LUN,N,3861,4041,95.5,N,3983,4157,95.8
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,LUP,N,3274,3766,86.9,N,3230,3573,90.4
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,MIG,N,88,110,80.0,N,53,59,89.8
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,SXF,N,3587,3841,93.4,N,3676,3898,94.3
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,SXM,N,3548,3966,89.5,N,3537,3832,92.3
20182019,,,901,Central Kentucky Educational Cooperative,,---COOP Total---,000,,,CKEC,901,ACO,N,6599,7115,92.7,N,6667,7087,94.1
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,ACD,N,613,756,81.1,N,587,714,82.2
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,TST,N,8425,9016,93.4,N,8543,9043,94.5
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,CSG,N,1921,2190,87.7,N,1817,2050,88.6
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,ELM,N,268,319,84.0,N,206,241,85.5
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,ETA,N,199,208,95.7,N,160,168,95.2
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,ETB,N,608,663,91.7,N,616,672,91.7
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,ETH,N,448,515,87.0,N,431,476,90.5
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,ETI,N,16,16,100.0,Y,,7,
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,ETO,N,256,281,91.1,N,235,250,94.0
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,ETP,N,23,26,88.5,N,12,14,85.7
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,ETW,N,6875,7307,94.1,N,7082,7456,95.0
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,HOM,N,5,18,27.8,N,112,129,86.8
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,LEN,N,8231,8775,93.8,N,8416,8887,94.7
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,LEP,N,194,241,80.5,N,127,156,81.4
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,LUN,N,4050,4183,96.8,N,4109,4233,97.1
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,LUP,N,4375,4833,90.5,N,4434,4810,92.2
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,MIG,N,79,92,85.9,N,68,74,91.9
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,SXF,N,4166,4385,95.0,N,4231,4397,96.2
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,SXM,N,4259,4631,92.0,N,4312,4646,92.8
20182019,,,902,Green River Regional Educational Cooperative,,---COOP Total---,000,,,GRREC,902,ACO,N,7812,8260,94.6,N,7956,8329,95.5
20182019,,,903,Kentucky Educational Development Corporation,,---COOP Total---,000,,,KEDC,903,ACD,N,224,280,80.0,N,219,270,81.1
20182019,,,903,Kentucky Educational Development Corporation,,---COOP Total---,000,,,KEDC,903,TST,N,3002,3145,95.5,N,2999,3122,96.1
20182019,,,903,Kentucky Educational Development Corporation,,---COOP Total---,000,,,KEDC,903,CSG,N,332,394,84.3,N,337,395,85.3
20182019,,,903,Kentucky Educational Development Corporation,,---COOP Total---,000,,,KEDC,903,ELM,Y,,8,,Y,,6,
20182019,,,903,Kentucky Educational Development Corporation,,---COOP Total---,000,,,KEDC,903,ETA,N,14,14,100.0,N,13,13,100.0
20182019,,,903,Kentucky Educational Development Corporation,,---COOP Total---,000,,,KEDC,903,ETB,N,34,37,91.9,N,56,58,96.6
20182019,,,903,Kentucky Educational Development Corporation,,---COOP Total---,000,,,KEDC,903,ETH,N,37,41,90.2,N,31,33,93.9
